Date,Account,Account_Description,Debit,Credit,Reference,Memo
2023-03-21,1100,Accounts Receivable,0.0,651226.09,AR-2023-0789,Collection
2023-03-21,1000,Cash – SNB Operating SAR,686278.93,0.0,AR-2023-0806,Collection
2023-03-21,1100,Accounts Receivable,0.0,686278.93,AR-2023-0806,Collection
2023-03-21,1100,Accounts Receivable,162574.23,0.0,AR-2023-0853,
2023-03-21,4030,Revenue – Catering,0.0,162574.23,AR-2023-0853,
2023-03-21,1100,Accounts Receivable,190219.59,0.0,AR-2023-0865,
2023-03-21,4030,Revenue – Catering,0.0,190219.59,AR-2023-0865,
2023-03-21,1100,Accounts Receivable,270203.47,0.0,AR-2023-0866,
2023-03-21,4030,Revenue – Catering,0.0,270203.47,AR-2023-0866,
2023-03-21,2000,Accounts Payable,433501.02,0.0,INV-2023-0014,Payment
2023-03-21,1000,Cash – SNB Operating SAR,0.0,433501.02,INV-2023-0014,Payment
2023-03-21,5010,COGS – Beverages,156432.38,0.0,INV-2023-0397,
2023-03-21,2000,Accounts Payable,0.0,156432.38,INV-2023-0397,
2023-03-21,5020,COGS – Household,132700.2,0.0,INV-2023-0749,Bulk SKUs — monthly replenishment
2023-03-21,2000,Accounts Payable,0.0,132700.2,INV-2023-0749,
2023-03-21,2000,Accounts Payable,105048.59,0.0,INV-2023-0857,Payment
2023-03-21,1000,Cash – SNB Operating SAR,0.0,105048.59,INV-2023-0857,Payment
2023-03-21,6300,Logistics – 3PL,146932.93,0.0,INV-2023-1067,Line-haul & distribution services
2023-03-21,2000,Accounts Payable,0.0,146932.93,INV-2023-1067,
2023-03-21,2000,Accounts Payable,46754.22,0.0,INV-2023-1208,Payment
2023-03-21,1000,Cash – SNB Operating SAR,0.0,46754.22,INV-2023-1208,Payment
2023-03-22,1100,Accounts Receivable,311700.56,0.0,AR-2023-0064,
2023-03-22,4000,Revenue – Modern Trade,0.0,311700.56,AR-2023-0064,
2023-03-22,1100,Accounts Receivable,86889.44,0.0,AR-2023-0382,
2023-03-22,4010,Revenue – Hospitality,0.0,86889.44,AR-2023-0382,
2023-03-22,1100,Accounts Receivable,968217.47,0.0,AR-2023-0386,
2023-03-22,4010,Revenue – Hospitality,0.0,968217.47,AR-2023-0386,
2023-03-22,1000,Cash – SNB Operating SAR,994062.38,0.0,AR-2023-0544,Collection
2023-03-22,1100,Accounts Receivable,0.0,994062.38,AR-2023-0544,Collection
2023-03-22,1100,Accounts Receivable,416685.55,0.0,AR-2023-0873,
2023-03-22,4030,Revenue – Catering,0.0,416685.55,AR-2023-0873,
2023-03-22,1100,Accounts Receivable,650586.41,0.0,AR-2023-0878,
2023-03-22,4030,Revenue – Catering,0.0,650586.41,AR-2023-0878,
2023-03-22,2000,Accounts Payable,117410.3,0.0,INV-2023-0529,Payment
2023-03-22,1000,Cash – SNB Operating SAR,0.0,117410.3,INV-2023-0529,Payment
2023-03-22,5020,COGS – Household,129429.64,0.0,INV-2023-0684,
2023-03-22,2000,Accounts Payable,0.0,129429.64,INV-2023-0684,
2023-03-22,2000,Accounts Payable,115503.11,0.0,INV-2023-0720,Payment
2023-03-22,1000,Cash – SNB Operating SAR,0.0,115503.11,INV-2023-0720,Payment
2023-03-22,5030,COGS – Cosmetics,60918.79,0.0,INV-2023-0798,
2023-03-22,2000,Accounts Payable,0.0,60918.79,INV-2023-0798,
2023-03-22,6220,Professional Fees,53381.01,0.0,INV-2023-1163,
2023-03-22,2000,Accounts Payable,0.0,53381.01,INV-2023-1163,
2023-03-23,1000,Cash – SNB Operating SAR,242258.51,0.0,AR-2023-0037,Collection
2023-03-23,1100,Accounts Receivable,0.0,242258.51,AR-2023-0037,Collection
2023-03-23,1000,Cash – SNB Operating SAR,353968.08,0.0,AR-2023-0050,Collection
2023-03-23,1100,Accounts Receivable,0.0,353968.08,AR-2023-0050,Collection
2023-03-23,1100,Accounts Receivable,389415.2,0.0,AR-2023-0078,
2023-03-23,4000,Revenue – Modern Trade,0.0,389415.2,AR-2023-0078,
2023-03-23,1000,Cash – SNB Operating SAR,270363.14,0.0,AR-2023-0355,Collection
2023-03-23,1100,Accounts Receivable,0.0,270363.14,AR-2023-0355,Collection
2023-03-23,1000,Cash – SNB Operating SAR,155123.27,0.0,AR-2023-0547,Collection
2023-03-23,1100,Accounts Receivable,0.0,155123.27,AR-2023-0547,Collection
2023-03-23,1100,Accounts Receivable,202406.35,0.0,AR-2023-0559,
2023-03-23,4020,Revenue – Government,0.0,202406.35,AR-2023-0559,
2023-03-23,1000,Cash – SNB Operating SAR,269264.7,0.0,AR-2023-0795,Collection
2023-03-23,1100,Accounts Receivable,0.0,269264.7,AR-2023-0795,Collection
2023-03-23,1000,Cash – SNB Operating SAR,255507.71,0.0,AR-2023-0829,Collection
2023-03-23,1100,Accounts Receivable,0.0,255507.71,AR-2023-0829,Collection
2023-03-23,1100,Accounts Receivable,1067019.29,0.0,AR-2023-0851,
2023-03-23,4030,Revenue – Catering,0.0,1067019.29,AR-2023-0851,
2023-03-23,5000,COGS – Food,127187.26,0.0,INV-2023-0290,
2023-03-23,2000,Accounts Payable,0.0,127187.26,INV-2023-0290,
2023-03-23,2000,Accounts Payable,163560.48,0.0,INV-2023-0334,Payment
2023-03-23,1000,Cash – SNB Operating SAR,0.0,163560.48,INV-2023-0334,Payment
2023-03-23,2000,Accounts Payable,128824.44,0.0,INV-2023-0348,Payment
2023-03-23,1000,Cash – SNB Operating SAR,0.0,128824.44,INV-2023-0348,Payment
2023-03-23,5010,COGS – Beverages,150109.03,0.0,INV-2023-0461,OTC & consumer health replenishment
2023-03-23,2000,Accounts Payable,0.0,150109.03,INV-2023-0461,
2023-03-23,2000,Accounts Payable,132010.78,0.0,INV-2023-0611,Payment
2023-03-23,1000,Cash – SNB Operating SAR,0.0,132010.78,INV-2023-0611,Payment
2023-03-23,5020,COGS – Household,117021.81,0.0,INV-2023-0618,Antibiotics + analgesics — bulk SKUs
2023-03-23,2000,Accounts Payable,0.0,117021.81,INV-2023-0618,
2023-03-23,2000,Accounts Payable,33768.56,0.0,INV-2023-1119,Payment
2023-03-23,1000,Cash – SNB Operating SAR,0.0,33768.56,INV-2023-1119,Payment
2023-03-24,1100,Accounts Receivable,241507.93,0.0,AR-2023-0062,
2023-03-24,4000,Revenue – Modern Trade,0.0,241507.93,AR-2023-0062,
2023-03-24,1100,Accounts Receivable,108923.44,0.0,AR-2023-0567,
2023-03-24,4020,Revenue – Government,0.0,108923.44,AR-2023-0567,
2023-03-24,1000,Cash – SNB Operating SAR,252445.07,0.0,AR-2023-0771,Collection
2023-03-24,1100,Accounts Receivable,0.0,252445.07,AR-2023-0771,Collection
2023-03-24,1000,Cash – SNB Operating SAR,801241.64,0.0,AR-2023-0774,Collection
2023-03-24,1100,Accounts Receivable,0.0,801241.64,AR-2023-0774,Collection
2023-03-24,1100,Accounts Receivable,438675.71,0.0,AR-2023-0852,
2023-03-24,4030,Revenue – Catering,0.0,438675.71,AR-2023-0852,
2023-03-24,1100,Accounts Receivable,445986.12,0.0,AR-2023-0855,
2023-03-24,4030,Revenue – Catering,0.0,445986.12,AR-2023-0855,
2023-03-24,1100,Accounts Receivable,515890.38,0.0,AR-2023-0859,
2023-03-24,4030,Revenue – Catering,0.0,515890.38,AR-2023-0859,
2023-03-24,1100,Accounts Receivable,377328.4,0.0,AR-2023-0883,
2023-03-24,4030,Revenue – Catering,0.0,377328.4,AR-2023-0883,
2023-03-24,2000,Accounts Payable,140250.52,0.0,INV-2023-0326,Payment
2023-03-24,1000,Cash – SNB Operating SAR,0.0,140250.52,INV-2023-0326,Payment
2023-03-24,2000,Accounts Payable,104968.9,0.0,INV-2023-0405,Payment
2023-03-24,1000,Cash – SNB Operating SAR,0.0,104968.9,INV-2023-0405,Payment
2023-03-24,2000,Accounts Payable,131239.91,0.0,INV-2023-0934,Payment
2023-03-24,1000,Cash – SNB Operating SAR,0.0,131239.91,INV-2023-0934,Payment
2023-03-24,6220,Professional Fees,74939.86,0.0,INV-2023-1156,
2023-03-24,2000,Accounts Payable,0.0,74939.86,INV-2023-1156,
2023-03-24,1020,Cash – ANB Payroll SAR,3577467.44,0.0,JE-20230301,Transfer SNB -> ANB payroll funding
2023-03-24,1000,Cash – SNB Operating SAR,0.0,3577467.44,JE-20230301,Transfer SNB -> ANB payroll funding
2023-03-25,1000,Cash – SNB Operating SAR,390029.54,0.0,AR-2023-0042,Collection
2023-03-25,1100,Accounts Receivable,0.0,390029.54,AR-2023-0042,Collection
2023-03-25,1000,Cash – SNB Operating SAR,90470.64,0.0,AR-2023-0541,Collection
2023-03-25,1100,Accounts Receivable,0.0,90470.64,AR-2023-0541,Collection
2023-03-25,1000,Cash – SNB Operating SAR,348591.8,0.0,AR-2023-0820,Collection
2023-03-25,1100,Accounts Receivable,0.0,348591.8,AR-2023-0820,Collection
2023-03-25,1100,Accounts Receivable,539536.21,0.0,AR-2023-0877,
2023-03-25,4030,Revenue – Catering,0.0,539536.21,AR-2023-0877,
2023-03-25,2000,Accounts Payable,510228.2,0.0,INV-2023-0012,Payment
2023-03-25,1000,Cash – SNB Operating SAR,0.0,510228.2,INV-2023-0012,Payment
2023-03-25,2000,Accounts Payable,146090.79,0.0,INV-2023-0532,Payment
2023-03-25,1000,Cash – SNB Operating SAR,0.0,146090.79,INV-2023-0532,Payment
2023-03-25,2000,Accounts Payable,67857.96,0.0,INV-2023-0694,Payment
2023-03-25,1000,Cash – SNB Operating SAR,0.0,67857.96,INV-2023-0694,Payment
2023-03-25,5030,COGS – Cosmetics,70227.85,0.0,INV-2023-0818,Bulk SKUs — monthly replenishment
2023-03-25,2000,Accounts Payable,0.0,70227.85,INV-2023-0818,
2023-03-25,6000,Salaries & Wages,3246340.69,0.0,PAY-2023-03,Payroll batch
2023-03-25,6020,GOSI Contributions,331126.75,0.0,PAY-2023-03,Payroll batch
2023-03-25,2110,Accrued Payroll,0.0,3577467.44,PAY-2023-03,Payroll batch
2023-03-26,1100,Accounts Receivable,381435.7,0.0,AR-2023-0084,
2023-03-26,4000,Revenue – Modern Trade,0.0,381435.7,AR-2023-0084,
2023-03-26,1000,Cash – SNB Operating SAR,138532.62,0.0,AR-2023-0525,Collection
2023-03-26,1100,Accounts Receivable,0.0,138532.62,AR-2023-0525,Collection
2023-03-26,1100,Accounts Receivable,654730.69,0.0,AR-2023-0850,
2023-03-26,4030,Revenue – Catering,0.0,654730.69,AR-2023-0850,
2023-03-26,1100,Accounts Receivable,240397.28,0.0,AR-2023-0860,
2023-03-26,4030,Revenue – Catering,0.0,240397.28,AR-2023-0860,
2023-03-26,2000,Accounts Payable,116426.49,0.0,INV-2023-0387,Payment
2023-03-26,1000,Cash – SNB Operating SAR,0.0,116426.49,INV-2023-0387,Payment
2023-03-26,5010,COGS – Beverages,78517.2,0.0,INV-2023-0475,Antibiotics + analgesics — bulk SKUs
2023-03-26,2000,Accounts Payable,0.0,78517.2,INV-2023-0475,
2023-03-26,5010,COGS – Beverages,112190.45,0.0,INV-2023-0542,Antibiotics + analgesics — bulk SKUs
2023-03-26,2000,Accounts Payable,0.0,112190.45,INV-2023-0542,
2023-03-26,2000,Accounts Payable,177988.91,0.0,INV-2023-0583,Payment
2023-03-26,1000,Cash – SNB Operating SAR,0.0,177988.91,INV-2023-0583,Payment
2023-03-26,2000,Accounts Payable,117002.66,0.0,INV-2023-0918,Payment
2023-03-26,1000,Cash – SNB Operating SAR,0.0,117002.66,INV-2023-0918,Payment
2023-03-26,2000,Accounts Payable,40982.69,0.0,INV-2023-1121,Payment
2023-03-26,1000,Cash – SNB Operating SAR,0.0,40982.69,INV-2023-1121,Payment
2023-03-26,2110,Accrued Payroll,3577467.44,0.0,PAY-2023-03,Payroll settlement
2023-03-26,1020,Cash – ANB Payroll SAR,0.0,3577467.44,PAY-2023-03,Payroll settlement
2023-03-27,1100,Accounts Receivable,806132.12,0.0,AR-2023-0085,
2023-03-27,4000,Revenue – Modern Trade,0.0,806132.12,AR-2023-0085,
2023-03-27,1100,Accounts Receivable,481495.75,0.0,AR-2023-0086,
2023-03-27,4000,Revenue – Modern Trade,0.0,481495.75,AR-2023-0086,
2023-03-27,1000,Cash – SNB Operating SAR,980617.76,0.0,AR-2023-0381,Collection
2023-03-27,1100,Accounts Receivable,0.0,980617.76,AR-2023-0381,Collection
2023-03-27,2000,Accounts Payable,396040.59,0.0,INV-2023-0011,Payment
2023-03-27,1000,Cash – SNB Operating SAR,0.0,396040.59,INV-2023-0011,Payment
2023-03-27,2000,Accounts Payable,121127.54,0.0,INV-2023-0126,Payment
2023-03-27,1000,Cash – SNB Operating SAR,0.0,121127.54,INV-2023-0126,Payment
2023-03-27,2000,Accounts Payable,167129.09,0.0,INV-2023-0199,Payment
2023-03-27,1000,Cash – SNB Operating SAR,0.0,167129.09,INV-2023-0199,Payment
2023-03-27,5010,COGS – Beverages,148894.64,0.0,INV-2023-0384,OTC & consumer health replenishment
2023-03-27,2000,Accounts Payable,0.0,148894.64,INV-2023-0384,
2023-03-27,2000,Accounts Payable,90929.67,0.0,INV-2023-0388,Payment
2023-03-27,1000,Cash – SNB Operating SAR,0.0,90929.67,INV-2023-0388,Payment
2023-03-27,5010,COGS – Beverages,115978.95,0.0,INV-2023-0538,Bulk SKUs — monthly replenishment
2023-03-27,2000,Accounts Payable,0.0,115978.95,INV-2023-0538,
2023-03-27,5020,COGS – Household,92570.0,0.0,INV-2023-0548,Bulk SKUs — monthly replenishment
2023-03-27,2000,Accounts Payable,0.0,92570.0,INV-2023-0548,
2023-03-27,5020,COGS – Household,74321.02,0.0,INV-2023-0573,
2023-03-27,2000,Accounts Payable,0.0,74321.02,INV-2023-0573,
2023-03-27,2000,Accounts Payable,106263.53,0.0,INV-2023-1057,Payment
2023-03-27,1000,Cash – SNB Operating SAR,0.0,106263.53,INV-2023-1057,Payment
2023-03-27,6300,Logistics – 3PL,349787.55,0.0,INV-2023-1068,Line-haul & distribution services
2023-03-27,2000,Accounts Payable,0.0,349787.55,INV-2023-1068,
2023-03-27,2900,Intercompany – Group Treasury Sweep,23145285.54,0.0,JE-20230390,Treasury sweep to Tamween Holdco cash pool
2023-03-27,1000,Cash – SNB Operating SAR,0.0,23145285.54,JE-20230390,Treasury sweep to Tamween Holdco cash pool
2023-03-28,1000,Cash – SNB Operating SAR,329227.18,0.0,AR-2023-0379,Collection
2023-03-28,1100,Accounts Receivable,0.0,329227.18,AR-2023-0379,Collection
2023-03-28,1100,Accounts Receivable,651375.5,0.0,AR-2023-0387,
2023-03-28,4010,Revenue – Hospitality,0.0,651375.5,AR-2023-0387,
2023-03-28,1000,Cash – SNB Operating SAR,1060724.6,0.0,AR-2023-0765,Collection
2023-03-28,1100,Accounts Receivable,0.0,1060724.6,AR-2023-0765,Collection
2023-03-28,1000,Cash – SNB Operating SAR,316289.9,0.0,AR-2023-0871,Collection
2023-03-28,1100,Accounts Receivable,0.0,316289.9,AR-2023-0871,Collection
2023-03-28,2000,Accounts Payable,444377.33,0.0,INV-2023-0015,Payment
2023-03-28,1000,Cash – SNB Operating SAR,0.0,444377.33,INV-2023-0015,Payment
2023-03-28,2000,Accounts Payable,169950.63,0.0,INV-2023-0211,Payment
2023-03-28,1000,Cash – SNB Operating SAR,0.0,169950.63,INV-2023-0211,Payment
2023-03-28,5010,COGS – Beverages,68537.21,0.0,INV-2023-0415,OTC & consumer health replenishment
2023-03-28,2000,Accounts Payable,0.0,68537.21,INV-2023-0415,
2023-03-28,2000,Accounts Payable,61119.82,0.0,INV-2023-0452,Payment
2023-03-28,1000,Cash – SNB Operating SAR,0.0,61119.82,INV-2023-0452,Payment
2023-03-28,5020,COGS – Household,60408.66,0.0,INV-2023-0645,OTC & consumer health replenishment
2023-03-28,2000,Accounts Payable,0.0,60408.66,INV-2023-0645,
2023-03-28,5020,COGS – Household,144480.59,0.0,INV-2023-0655,Bulk SKUs — monthly replenishment
2023-03-28,2000,Accounts Payable,0.0,144480.59,INV-2023-0655,
2023-03-28,5020,COGS – Household,109910.34,0.0,INV-2023-0725,
2023-03-28,2000,Accounts Payable,0.0,109910.34,INV-2023-0725,
2023-03-28,5030,COGS – Cosmetics,77708.18,0.0,INV-2023-0791,
2023-03-28,2000,Accounts Payable,0.0,77708.18,INV-2023-0791,
2023-03-28,6300,Logistics – 3PL,279131.62,0.0,INV-2023-0952,Line-haul & distribution services
2023-03-28,2000,Accounts Payable,0.0,279131.62,INV-2023-0952,
2023-03-28,6220,Professional Fees,50216.53,0.0,INV-2023-1140,
2023-03-28,2000,Accounts Payable,0.0,50216.53,INV-2023-1140,
2023-03-28,6500,Depreciation Expense,400000.0,0.0,DEP-2023-03,PPE monthly depreciation accrual
2023-03-28,1510,Accumulated Depreciation – PPE,0.0,400000.0,DEP-2023-03,PPE monthly depreciation accrual
2023-03-29,1000,Cash – SNB Operating SAR,221478.59,0.0,AR-2023-0052,Collection
2023-03-29,1100,Accounts Receivable,0.0,221478.59,AR-2023-0052,Collection
2023-03-29,1000,Cash – SNB Operating SAR,111562.22,0.0,AR-2023-0554,Collection
2023-03-29,1100,Accounts Receivable,0.0,111562.22,AR-2023-0554,Collection
2023-03-29,1000,Cash – SNB Operating SAR,176011.21,0.0,AR-2023-0846,Collection
2023-03-29,1100,Accounts Receivable,0.0,176011.21,AR-2023-0846,Collection
2023-03-29,2000,Accounts Payable,138714.07,0.0,INV-2023-0068,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,138714.07,INV-2023-0068,Payment
2023-03-29,5000,COGS – Food,96295.27,0.0,INV-2023-0125,OTC & consumer health replenishment
2023-03-29,2000,Accounts Payable,0.0,96295.27,INV-2023-0125,
2023-03-29,2000,Accounts Payable,75232.46,0.0,INV-2023-0356,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,75232.46,INV-2023-0356,Payment
2023-03-29,2000,Accounts Payable,93013.89,0.0,INV-2023-0379,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,93013.89,INV-2023-0379,Payment
2023-03-29,2000,Accounts Payable,121683.8,0.0,INV-2023-0439,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,121683.8,INV-2023-0439,Payment
2023-03-29,5010,COGS – Beverages,147838.39,0.0,INV-2023-0474,
2023-03-29,2000,Accounts Payable,0.0,147838.39,INV-2023-0474,
2023-03-29,5020,COGS – Household,123344.77,0.0,INV-2023-0639,
2023-03-29,2000,Accounts Payable,0.0,123344.77,INV-2023-0639,
2023-03-29,5020,COGS – Household,99823.81,0.0,INV-2023-0642,
2023-03-29,2000,Accounts Payable,0.0,99823.81,INV-2023-0642,
2023-03-29,2000,Accounts Payable,74499.11,0.0,INV-2023-0738,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,74499.11,INV-2023-0738,Payment
2023-03-29,2000,Accounts Payable,157062.35,0.0,INV-2023-0902,Payment
2023-03-29,1000,Cash – SNB Operating SAR,0.0,157062.35,INV-2023-0902,Payment
2023-03-29,6220,Professional Fees,48377.04,0.0,INV-2023-1130,
2023-03-29,2000,Accounts Payable,0.0,48377.04,INV-2023-1130,
2023-03-30,1000,Cash – SNB Operating SAR,1071545.79,0.0,AR-2023-0021,Collection
2023-03-30,1100,Accounts Receivable,0.0,1071545.79,AR-2023-0021,Collection
2023-03-30,1000,Cash – SNB Operating SAR,897007.38,0.0,AR-2023-0032,Collection
2023-03-30,1100,Accounts Receivable,0.0,897007.38,AR-2023-0032,Collection
2023-03-30,1000,Cash – SNB Operating SAR,501297.4,0.0,AR-2023-0048,Collection
2023-03-30,1100,Accounts Receivable,0.0,501297.4,AR-2023-0048,Collection
2023-03-30,1100,Accounts Receivable,93605.16,0.0,AR-2023-0065,
2023-03-30,4000,Revenue – Modern Trade,0.0,93605.16,AR-2023-0065,
2023-03-30,1000,Cash – SNB Operating SAR,978142.57,0.0,AR-2023-0376,Collection
2023-03-30,1100,Accounts Receivable,0.0,978142.57,AR-2023-0376,Collection
2023-03-30,1100,Accounts Receivable,495097.06,0.0,AR-2023-0568,
2023-03-30,4020,Revenue – Government,0.0,495097.06,AR-2023-0568,
2023-03-30,1000,Cash – SNB Operating SAR,662332.16,0.0,AR-2023-0836,Collection
2023-03-30,1100,Accounts Receivable,0.0,662332.16,AR-2023-0836,Collection
2023-03-30,1100,Accounts Receivable,475446.97,0.0,AR-2023-0869,
2023-03-30,4030,Revenue – Catering,0.0,475446.97,AR-2023-0869,
2023-03-30,2000,Accounts Payable,376194.07,0.0,INV-2023-0013,Payment
2023-03-30,1000,Cash – SNB Operating SAR,0.0,376194.07,INV-2023-0013,Payment
2023-03-30,2000,Accounts Payable,141840.57,0.0,INV-2023-0164,Payment
2023-03-30,1000,Cash – SNB Operating SAR,0.0,141840.57,INV-2023-0164,Payment
2023-03-30,5000,COGS – Food,86076.07,0.0,INV-2023-0186,Antibiotics + analgesics — bulk SKUs
2023-03-30,2000,Accounts Payable,0.0,86076.07,INV-2023-0186,
2023-03-30,5020,COGS – Household,102570.0,0.0,INV-2023-0764,Bulk SKUs — monthly replenishment
2023-03-30,2000,Accounts Payable,0.0,102570.0,INV-2023-0764,
2023-03-30,5030,COGS – Cosmetics,154860.82,0.0,INV-2023-0895,Bulk SKUs — monthly replenishment
2023-03-30,2000,Accounts Payable,0.0,154860.82,INV-2023-0895,
2023-03-31,2000,Accounts Payable,103659.97,0.0,INV-2023-0189,Payment
2023-03-31,1000,Cash – SNB Operating SAR,0.0,103659.97,INV-2023-0189,Payment
2023-03-31,2000,Accounts Payable,92650.4,0.0,INV-2023-0264,Payment
2023-03-31,1000,Cash – SNB Operating SAR,0.0,92650.4,INV-2023-0264,Payment
2023-03-31,2000,Accounts Payable,130919.99,0.0,INV-2023-0763,Payment
2023-03-31,1000,Cash – SNB Operating SAR,0.0,130919.99,INV-2023-0763,Payment
2023-03-31,6700,Insurance Expense,150000.0,0.0,INS-2023-Q1,
2023-03-31,1000,Cash – SNB Operating SAR,0.0,150000.0,INS-2023-Q1,
2023-04-01,1100,Accounts Receivable,347579.94,0.0,AR-2023-0108,
2023-04-01,4000,Revenue – Modern Trade,0.0,347579.94,AR-2023-0108,
2023-04-01,1000,Cash – SNB Operating SAR,158182.56,0.0,AR-2023-0371,Collection
2023-04-01,1100,Accounts Receivable,0.0,158182.56,AR-2023-0371,Collection
2023-04-01,1000,Cash – SNB Operating SAR,992963.22,0.0,AR-2023-0389,Collection
2023-04-01,1100,Accounts Receivable,0.0,992963.22,AR-2023-0389,Collection
2023-04-01,1100,Accounts Receivable,179153.0,0.0,AR-2023-0397,
2023-04-01,4010,Revenue – Hospitality,0.0,179153.0,AR-2023-0397,
2023-04-01,1100,Accounts Receivable,728114.88,0.0,AR-2023-0581,
2023-04-01,4020,Revenue – Government,0.0,728114.88,AR-2023-0581,
2023-04-01,1100,Accounts Receivable,630706.42,0.0,AR-2023-0589,
2023-04-01,4020,Revenue – Government,0.0,630706.42,AR-2023-0589,
2023-04-01,1100,Accounts Receivable,186346.3,0.0,AR-2023-0909,
2023-04-01,4030,Revenue – Catering,0.0,186346.3,AR-2023-0909,
2023-04-01,1100,Accounts Receivable,457204.84,0.0,AR-2023-0917,
